num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
366,F00104,O-TH,W1079,-+,7^,,1994,,,1980,13,26/11/1993,F,5.5,27,11,1993,4
367,F00111,W1080,,-+,8o,,1989,,,1976,12,03/12/1988,,,,,1988,5
367,F00111,W1080,,-+,8o,,1990,,,1976,13,29/11/1989,M,5.7,30,11,1989,4
367,F00111,W1080,,-+,8o,,1991,,,1976,14,07/12/1990,F,4.6,8,12,1990,3
367,F00111,W1080,,-+,8o,,1992,,,1976,15,29/11/1991,M,5.6,1,12,1991,2
368,,W1081,,-+,8I,,1989,,,1983,5,10/12/1988,,,,,1988,5
368,,W1081,,-+,8I,,1990,,,1983,6,12/12/1989,F,4.7,15,12,1989,2
369,F01113,W1082,,-+,8Z,,1989,,,1982,6,03/12/1988,,,,,1988,5
369,F01113,W1082,,-+,8Z,,1990,,,1982,7,29/11/1989,F,4.9,29,11,1989,4
369,F01113,W1082,,-+,8Z,,1991,,,1982,8,04/12/1990,,,,,1990,5
369,F01113,W1082,,-+,8Z,,1992,,,1982,9,03/12/1991,M,5.9,4,12,1991,2
369,F01113,W1082,,-+,8Z,,1993,,,1982,10,02/12/1992,M,4.7,3,12,1992,4
370,,W1083,,-+,8T,,1989,,,1980,8,07/12/1988,M,5.4,8,12,1988,2
370,,W1083,,-+,8T,,1990,,,1980,9,30/11/1989,M,5.5,1,12,1989,2
371,,W1084,,-+,8+,,1989,,,1982,6,08/12/1988,M,4.9,10,12,1988,3
371,,W1084,,-+,8+,,1990,,,1982,7,05/12/1989,M,5.6,9,12,1989,4
372,F00123,W1085,,-+,8V,,1989,,,1983,5,09/12/1988,,,,,1988,5
372,F00123,W1085,,-+,8V,,1990,,,1983,6,12/12/1989,M,5.3,13,12,1989,2
372,F00123,W1085,,-+,8V,,1991,,,1983,7,09/12/1990,M,4.3,9,12,1990,4
372,F00123,W1085,,-+,8V,,1992,,,1983,8,06/12/1991,M,6.4,7,12,1991,2
372,F00123,W1085,,-+,8V,,1993,,,1983,9,07/12/1992,M,3.75,8,12,1992,4
372,F00123,W1085,,-+,8V,,1994,,,1983,10,11/12/1993,F,4.9,12,12,1993,3
372,F00123,W1085,,-+,8V,,1995,,,1983,11,22/12/1994,M,5,23,12,1994,2
373,,W1086,,-+,8L,,1989,,,1983,5,07/12/1988,,,,,1988,5
373,,W1086,,-+,8L,,1990,,,1983,6,12/12/1989,,,,,1989,5
374,F00145,W1091,,-+,^I,,1989,,,1983,5,13/12/1988,F,4.85,15,12,1988,2
374,F00145,W1091,,-+,^I,,1990,,,1983,6,07/12/1989,M,5.5,11,12,1989,4
374,F00145,W1091,,-+,^I,,1991,,,1983,7,11/12/1990,M,5.8,12,12,1990,3
374,F00145,W1091,,-+,^I,,1992,,,1983,8,12/12/1991,M,5.8,14,12,1991,2
374,F00145,W1091,,-+,^I,,1993,,,1983,9,15/12/1992,F,4.5,17,12,1992,2
374,F00145,W1091,,-+,^I,,1994,,,1983,10,12/12/1993,F,5.5,14,12,1993,3
374,F00145,W1091,,-+,^I,,1995,,,1983,11,13/12/1994,F,4.3,16,12,1994,2
374,F00145,W1091,,-+,^I,,1996,,,1983,12,14/12/1995,M,4.8,16,12,1995,2
374,F00145,W1091,,-+,^I,,1997,,,1983,13,12/12/1996,F,4.6,15,12,1996,2
374,F00145,W1091,,-+,^I,,1998,,,1983,14,16/12/1997,M,5.9,19,12,1997,2
374,F00145,W1091,,-+,^I,,1999,,,1983,15,11/12/1998,M,5.05,14,12,1998,2
374,F00145,W1091,,-+,^I,,2000,,,1983,16,11/12/1999,F,4.6,15,12,1999,4
374,F00145,W1091,,-+,^I,,2001,,,1983,17,07/12/2000,F,4.9,10,12,2000,4
374,F00145,W1091,,-+,^I,,2002,,,1983,18,12/12/2001,F,4.2,14,12,2001,2
374,F00145,W1091,,-+,^I,,2003,,,1983,19,02/12/2002,M,5.3,5,12,2002,2
374,F00145,W1091,,-+,^I,,2004,,,1983,20,04/12/2003,M,3.8,8,12,2003,3
375,F00225,W1092,,-+,^Z,,1989,,,1982,6,14/12/1988,F,5.35,17,12,1988,2
375,F00225,W1092,,-+,^Z,,1990,,,1982,7,07/12/1989,F,4.9,10,12,1989,2
375,F00225,W1092,,-+,^Z,,1991,,,1982,8,17/12/1990,M,4.4,4,1,1991,3
375,F00225,W1092,,-+,^Z,,1992,,,1982,9,15/12/1991,M,6,18,12,1991,2
375,F00225,W1092,,-+,^Z,,1993,,,1982,10,09/12/1992,F,5.3,12,12,1992,4
375,F00225,W1092,,-+,^Z,,1994,,,1982,11,06/12/1993,M,5.8,9,12,1993,2
375,F00225,W1092,,-+,^Z,,1995,,,1982,12,09/12/1994,M,4.4,12,12,1994,2
375,F00225,W1092,,-+,^Z,,1996,,,1982,13,06/12/1995,M,6.1,8,12,1995,2
375,F00225,W1092,,-+,^Z,,1997,,,1982,14,03/12/1996,F,5.75,6,12,1996,2
376,F00178,W1093,,-+,^T,,1989,,,1983,5,14/12/1988,M,6.5,17,12,1988,3
376,F00178,W1093,,-+,^T,,1990,,,1983,6,12/12/1989,M,5.7,14,12,1989,4
376,F00178,W1093,,-+,^T,,1991,,,1983,7,20/12/1990,F,4.6,21,12,1990,2
376,F00178,W1093,,-+,^T,,1992,,,1983,8,16/12/1991,M,6,19,12,1991,2
377,,W1096,,-+,^L,,1989,,,1983,5,14/12/1988,,,,,1988,5
377,,W1096,,-+,^L,,1990,,,1983,6,,,,,,1989,7
377,,W1096,,-+,^L,,1991,,,1983,7,,,,,,1990,7
378,F00146,W1099,,-+,^^,,1989,,,1979,9,17/12/1988,,,,,1988,5
378,F00146,W1099,,-+,^^,,1990,,,1979,10,14/12/1989,,,,,1989,5
378,F00146,W1099,,-+,^^,,1991,,,1979,11,11/12/1990,M,4.7,12,12,1990,2
378,F00146,W1099,,-+,^^,,1992,,,1979,12,18/12/1991,F,5.1,20,12,1991,2
378,F00146,W1099,,-+,^^,,1993,,,1979,13,10/12/1992,F,4,12,12,1992,2
379,F00122,W1100,,-+,Ioo,,1989,,,1985,3,18/12/1988,M,4.75,21,12,1988,2
379,F00122,W1100,,-+,Ioo,,1990,,,1985,4,06/12/1989,F,3.9,7,12,1989,2
379,F00122,W1100,,-+,Ioo,,1991,,,1985,5,08/12/1990,F,4.9,9,12,1990,3
380,F00103,W1101,,-+,IoI,,1989,,,1984,4,12/12/1988,,,,,1988,5
380,F00103,W1101,,-+,IoI,,1990,,,1984,5,03/01/1990,,,,,1989,5
380,F00103,W1101,,-+,IoI,,1991,,,1984,6,05/12/1990,M,5.4,6,12,1990,2
380,F00103,W1101,,-+,IoI,,1992,,,1984,7,09/12/1991,M,5.1,10,12,1991,2
380,F00103,W1101,,-+,IoI,,1993,,,1984,8,19/12/1992,,,,,1992,5
380,F00103,W1101,,-+,IoI,,1994,,,1984,9,06/12/1993,M,5.8,7,12,1993,2
380,F00103,W1101,,-+,IoI,,1995,,,1984,10,10/12/1994,F,5.2,12,12,1994,2
380,F00103,W1101,,-+,IoI,,1996,,,1984,11,07/12/1995,M,5.4,8,12,1995,2
380,F00103,W1101,,-+,IoI,,1998,,,1984,13,03/12/1997,F,5.3,4,12,1997,2
380,F00103,W1101,,-+,IoI,,1999,,,1984,14,06/12/1998,M,6.15,7,12,1998,4
380,F00103,W1101,,-+,IoI,,2000,,,1984,15,06/12/1999,M,5.2,7,12,1999,2
380,F00103,W1101,,-+,IoI,,2001,,,1984,16,11/12/2000,,,,,2000,5
380,F00103,W1101,,-+,IoI,,2002,,,1984,17,06/12/2001,M,5.85,8,12,2001,2
381,,W1102,,-+,IoZ,,1989,,,1984,4,19/12/1988,F,4.9,21,12,1988,2
381,,W1102,,-+,IoZ,,1990,,,1984,5,15/12/1989,,,,,1989,5
382,,W1103,,-+,IoT,,1989,,,1984,4,19/12/1988,,,,,1988,5
383,,W1104,,-+,Io+,,1989,,,1983,5,18/12/1988,F,5.2,21,12,1988,2
383,,W1104,,-+,Io+,,1990,,,1983,6,08/12/1989,M,5.3,10,12,1989,4
384,F00224,W1384,,+-,,,1991,,,1986,4,03/01/1991,F,3.6,4,1,1991,3
385,F02252,W1220,W1221,++,,,1991,,,1980,10,,,,,,1990,4
385,F02252,W1220,W1221,++,,,1992,,,1980,11,,,,1,12,1991,4
385,F02252,W1220-TH,W1221,++,,,1994,,,1980,13,29/11/1993,M,5.8,30,11,1993,3
386,F01816,W1222,W1223,++,,,1993,,,1986,6,16/11/1992,F,4.5,17,11,1992,2
386,F01816,W1222,W1223,++,,,1994,,,1986,7,31/12/1993,,,,,1993,5
386,F01816,W1222,W1223,++,,,1995,,,1986,8,01/12/1994,M,4.6,2,12,1994,2
386,F01816,W1222,W1223,++,,,1996,,,1986,9,06/12/1995,M,4.7,7,12,1995,2
386,F01816,W1222,W1223,++,,,1997,,,1986,10,18/11/1996,M,5.1,19,11,1996,4
386,F01816,W1222,W1223,++,,,1998,,,1986,11,24/12/1997,,,,,1997,5
386,F01816,W1222,W1223,++,,,1999,,,1986,12,21/11/1998,M,5.6,22,11,1998,2
386,F01816,W1222,W1223,++,,,2000,,,1986,13,01/12/1999,,,,,1999,5
386,F01816,W1222,W1223,++,,,2001,,,1986,14,13/11/2000,F,4.3,16,11,2000,2
386,F01816,W1222,W1223,++,,,2002,,,1986,15,22/11/2001,F,4.9,23,11,2001,2
386,F01816,W1222,W1223,++,,,2003,,,1986,16,19/11/2002,M,5.1,19,11,2002,4
386,F01816,W1222,W1223,++,,,2004,,,1986,17,28/11/2003,,,,,2003,5
386,F01816,W1222,W1223,++,,,2005,,,1986,18,04/12/2004,,,,,2004,5
387,F01817,W1224,W1225,++,,,1993,,,1983,9,21/11/1992,M,5.8,21,11,1992,4
387,F01817,W1224,W1225,++,,,1994,,,1983,10,29/11/1993,F,5.8,29,11,1993,2
388,F01818,W1226,W1227,++,,,1993,,,1980,12,23/11/1992,M,4.45,24,11,1992,2
389,F01820,W1231,W1232,++,,,1993,,,1989,3,25/11/1992,F,4.9,26,11,1992,2
390,F01821,W1233,W1234,++,,,1993,,,1986,6,25/11/1992,F,4.85,26,11,1992,2
390,F01821,W1233,W1234,++,,,1994,,,1986,7,06/11/1993,M,4.1,6,11,1993,3
390,F01821,W1233,W1234,++,,,1995,,,1986,8,27/11/1994,F,4.5,28,11,1994,2
390,F01821,W1233,W1234,++,,,1996,,,1986,9,25/11/1995,F,4.9,27,11,1995,2
390,F01821,W1233,W1234,++,,,1997,,,1986,10,16/11/1996,,,,,1996,5
390,F01821,W1233,W1234,++,,,1998,,,1986,11,21/12/1997,,,,,1997,5
391,F01822,W1235,W1236,++,,,1993,,,1987,5,25/11/1992,F,6.1,27,11,1992,4
391,F01822,W1235,W1236,++,,,1994,,,1987,6,03/12/1993,F,5.2,4,12,1993,3
391,F01822,W1235,W1236,++,,,1995,,,1987,7,02/12/1994,M,5.6,3,12,1994,2
391,F01822,W1235,W1236,++,,,1996,,,1987,8,28/11/1995,M,5,29,11,1995,2
391,F01822,W1235,W1236,++,,,1997,,,1987,9,22/11/1996,F,4.2,23,11,1996,2
391,F01822,W1235,W1236,++,,,1998,,,1987,10,21/12/1997,,,,,1997,5
391,F01822,W1235,W1236,++,,,1999,,,1987,11,01/12/1998,F,4,2,12,1998,4
391,F01822,W1235,W1236,++,,,2002,,,1987,14,14/12/2001,,,,,2001,5
391,F01822,W1235,W1236,++,,,2003,,,1987,15,20/11/2002,M,5.6,21,11,2002,3
391,F01822,W1235,W1236,++,,,2004,,,1987,16,02/12/2003,,,,,2003,5
391,F01822,W1235,W1236,++,,,2006,,,1987,18,06/01/2005,,,,,2005,8
392,F01823,W1237,W1238,++,,,1993,,,,,25/11/1992,F,5.9,26,11,1992,2
392,F01823,W1237,W1238,++,,,1994,,,,,24/11/1993,F,5.5,24,11,1993,3
393,F01824,W1239,W1240,++,,,1993,,,1980,12,25/11/1992,F,5,29,11,1992,2
393,F01824,W1239,W1240,++,,,1994,,,1980,13,20/11/1993,M,6.2,21,11,1993,3
393,F01824,W1239,W1240,++,,,1995,,,1980,14,03/12/1994,M,5.6,5,12,1994,3
393,F01824,W1239,W1240,++,,,1996,,,1980,15,30/11/1995,M,6.7,2,12,1995,2
393,F01824,W1239-TH,W1240,-+,,,1997,,,1980,16,28/11/1996,M,5.3,29,11,1996,2
394,F01825,W1241,W1242,++,,,1993,,,1987,5,26/11/1992,F,4.45,29,12,1992,2
394,F01825,W1241,W1242,++,,,1994,,,1987,6,03/12/1993,M,5.5,4,12,1993,2
394,F01825,W1241,W1242,++,,,1996,,,1987,8,02/12/1995,F,4.7,4,12,1995,2
394,F01825,W1241,W1242,++,,,1997,,,1987,9,28/11/1996,F,4.3,2,12,1996,2
394,F01825,W1241,W1242,++,,,1998,,,1987,10,02/12/1997,M,4.8,3,12,1997,4
394,F01825,W1241,W1242,++,,,1999,,,1987,11,27/11/1998,M,5.15,28,11,1998,4
394,F01825,W1241,W1242,++,,,2000,,,1987,12,26/11/1999,M,6.2,28,11,1999,2
394,F01825,W1241,W1242,++,,,2001,,,1987,13,22/11/2000,F,4.1,24,11,2000,4
394,F01825,W1241,W1242,++,,,2002,,,1987,14,21/11/2001,F,4.9,22,11,2001,4
394,F01825,W1241,W1242,++,,,2003,,,1987,15,21/11/2002,M,5.5,23,11,2002,2
394,F01825,W1241,W1242,++,,,2004,,,1987,16,21/11/2003,M,4.9,24,11,2003,2
394,F01825,W1241,W1242,++,,,2005,,,1987,17,25/11/2004,M,5.2,28,11,2004,2
395,F01826,W1243,W1244,++,,,1993,,,1983,9,26/11/1992,M,5.35,29,11,1992,2
395,F01826,W1243,W1244,++,,,1994,,,1983,10,03/12/1993,M,5.5,4,12,1993,3
396,F01827,W1245,W1246,++,,,1993,,,1984,8,26/11/1992,F,4.7,27,11,1992,2
396,F01827,W1245,W1246,++,,,1994,,,1984,9,25/11/1993,M,5.9,26,11,1993,3
397,F01828,W1247,W1248,++,,,1993,,,1982,10,26/11/1992,F,4.9,28,11,1992,2
397,F01828,W1247,W1248,++,,,1994,,,1982,11,25/11/1993,M,5,26,11,1993,2
397,F01828,W1247,W1248,++,,,1995,,,1982,12,28/11/1994,,,,,1994,5
397,F01828,W1247,W1248,++,,,1996,,,1982,13,30/11/1995,F,4.7,2,12,1995,2
397,F01828,W1247,W1248,++,,,1997,,,1982,14,23/11/1996,M,4.8,23,11,1996,2
397,F01828,W1247,W1248,++,,,1998,,,1982,15,02/12/1997,F,5.4,3,12,1997,3
397,F01828,W1247,W1248,++,,,1999,,,1982,16,21/11/1998,M,4.5,23,11,1998,3
397,F01828,W1247,W1248,++,,,2000,,,1982,17,28/11/1999,,,,,1999,5
397,F01828,W1247,W1248,++,,,2001,,,1982,18,07/12/2000,,,,,2000,5
397,F01828,W1247,W1248,++,,,2002,,,1982,19,13/12/2001,,,,,2001,5
398,F01829,W1249,W1250,++,,,1993,,,1982,10,26/11/1992,M,5.1,30,11,1992,4
398,F01829,W1249,W1250,++,,,1994,,,1982,11,24/11/1993,F,4.5,26,11,1993,3
398,F01829,W1249,W1250,++,,,1995,,,1982,12,22/11/1994,F,4.7,23,11,1994,2
398,F01829,W1249,W1250,++,,,1996,,,1982,13,26/11/1995,F,4.7,28,11,1995,2
398,F01829,W1249,W1250,++,,,1997,,,1982,14,26/11/1996,,,,,1996,5
398,F01829,W1249,W1250,++,,,1998,,,1982,15,03/01/1998,,,,,1997,8
398,F01829,W1249,W1250,++,,,1999,,,1982,16,06/12/1998,M,6,6,12,1998,3
398,F01829,W1249,W1250,++,,,2000,,,1982,17,28/11/1999,,,,,1999,5
398,F01829,W1249,W1250,++,,,2001,,,1982,18,22/11/2000,,,,,2000,5
398,F01829,W1249,W1250,++,,,2002,,,1982,19,08/12/2001,,,,,2001,5
399,F01830,W1251,W1252,++,,,1993,,,1985,7,26/11/1992,M,5.35,29,11,1992,2
399,F01830,W1251,W1252-TH,+-,,,1999,,,1985,13,11/12/1998,,,,,1998,5
400,F01831,W1253,W1254,++,,,1993,,,1982,10,27/11/1992,,,,,1992,5
401,F01832,W1255,W1256,++,,,1993,,,1986,6,27/11/1992,M,5.8,28,11,1992,2
401,F01832,W1255,W1256,++,,,1996,,,1986,9,02/12/1995,F,5.4,6,12,1995,2
401,F01832,W1255,W1256,++,,,1997,,,1986,10,26/11/1996,F,5.3,28,11,1996,2
402,F01833,W1257,W1258,++,,,1993,,,1981,11,27/11/1992,,,,,1992,5
403,F01834,W1259,W1260,++,,,1993,,,1989,3,27/11/1992,M,5.35,1,12,1992,2
404,F01835,W1261,W1262,++,,,1993,,,1984,8,28/11/1992,F,5.45,4,12,1992,4
405,F01836,W1263,W1264,++,,,1993,,,1986,6,28/11/1992,M,4.75,30,11,1992,4
405,F01836,W1263,W1264,++,,,1994,,,1986,7,26/11/1993,F,5.1,27,11,1993,2
405,F01836,W1263,W1264,++,,,1995,,,1986,8,05/12/1994,M,5.4,6,12,1994,2
405,F01836,W1263,W1264,++,,,1996,,,1986,9,29/11/1995,F,4.4,1,12,1995,3
405,F01836,W1263,W1264,++,,,1997,,,1986,10,29/11/1996,M,5.35,30,11,1996,2
405,F01836,W1263,W1264,++,,,1999,,,1986,12,05/12/1998,,,,,1998,5
405,F01836,W1263,W1264,++,,,2000,,,1986,13,28/11/1999,,,,,1999,5
405,F01836,W1263,W1264,++,,,2001,,,1986,14,31/07/2000,,,,,2000,8
405,F01836,W1263,W1264,++,,,2002,,,1986,15,14/02/2001,,,,,2001,7
405,F01836,W1263,W1264,++,,,2003,,,1986,16,04/04/2002,,,,,2002,8
405,F01836,W1263,W1264,++,,,2004,,,1986,17,14/06/2003,,,,,2003,8
405,F01836,W1263,W1264,++,,,2005,,,1986,18,24/12/2004,,,,,2004,5
406,F01837,W1265,W1266,++,,,1993,,,1984,8,28/11/1992,M,6.05,30,11,1992,2
406,F01837,W1265,W1266,++,,,1994,,,1984,9,28/11/1993,M,5.3,1,12,1993,2
406,F01837,W1265,W1266,++,,,1995,,,1984,10,09/12/1994,M,5.9,9,12,1994,2
406,F01837,W1265,W1266,++,,,1996,,,1984,11,18/11/1995,,,,,1995,5
406,F01837,W1265,W1266,++,,,1997,,,1984,12,24/11/1996,M,6.1,27,11,1996,2
407,F01838,W1267,W1268,++,,,1993,,,1986,6,28/11/1992,F,5.05,30,11,1992,2
407,F01838,W1267,W1268,++,,,1994,,,1986,7,09/12/1993,,,,,1993,5
408,,MYRIAM,,,,,1993,,,1979,13,28/11/1992,F,5.5,30,11,1992,2
408,,MYRIAM,,,,,1994,,,1979,14,24/11/1993,,,,,1993,5
409,F01840,W1269,W1270,++,,,1993,,,1984,8,28/11/1992,F,4.95,30,11,1992,2
409,F01840,W1269,W1270,++,,,1994,,,1984,9,21/11/1993,M,5,22,11,1993,3
409,F01840,W1269,W1270,++,,,1995,,,1984,10,24/11/1994,F,5.4,25,11,1994,2
409,F01840,W1269,W1270,++,,,1996,,,1984,11,15/11/1995,,,,,1995,5
409,F01840,W1269,W1270,++,,,1997,,,1984,12,21/11/1996,F,,22,11,1996,4
409,F01840,W1269,W1270,++,,,1998,,,1984,13,02/12/1997,F,5,2,12,1997,3
409,F01840,W1269,W1270,++,,,1999,,,1984,14,21/11/1998,M,5.55,22,11,1998,4
410,F01841,W1271,W1272,++,,,1993,,,1979,13,28/11/1992,F,4.45,30,11,1992,2
410,F01841,W1271,W1272-TH,-+,,,1994,,,1979,14,16/11/1993,,,,,1993,5
411,F01842,W1273,W1274,++,,,1993,,,1987,5,29/11/1992,F,4.75,30,11,1992,2
412,F01843,W1275,W1276,++,,,1993,,,1983,9,29/11/1992,F,4.95,1,12,1992,4
412,F01843,W1275,W1276,++,,,1994,,,1983,10,27/11/1993,M,5.6,28,11,1993,3
412,F01843,W1275,W1276,++,,,1995,,,1983,11,29/11/1994,F,4.3,29,11,1994,4
413,F01844,W1277,W1278,++,,,1993,,,1986,6,29/11/1992,M,6.5,3,12,1992,2
413,F01844,W1277,W1278,++,,,1994,,,1986,7,08/12/1993,M,6.1,10,12,1993,4
413,F01844,W1277,W1278,++,,,1995,,,1986,8,03/12/1994,F,5.4,7,12,1994,2
413,F01844,W1277,W1278,++,,,1996,,,1986,9,15/12/1995,,,,,1995,5
413,F01844,W1277,W1278,++,,,2003,,,1986,16,28/12/2002,,,,,2002,5
414,F01845,W1279,W1280,++,,,1993,,,1985,7,29/11/1992,F,4.35,30,11,1992,2
414,F01845,W1279,W1280,++,,,1994,,,1985,8,02/12/1993,F,4.5,4,12,1993,2
414,F01845,W1279,W1280,++,,,1995,,,1985,9,30/11/1994,M,5.7,2,12,1994,2
414,F01845,W1279,W1280,++,,,1996,,,1985,10,06/12/1995,,,,,1995,5
415,F01846,W1281,W1282,++,,,1993,,,1981,11,29/11/1992,M,5.35,1,12,1992,4
415,F01846,W1281,W1282,++,,,1996,,,1981,14,08/12/1995,F,4.1,8,12,1995,3
416,F01847,W1283,W1284,++,,,1993,,,1982,10,29/11/1992,F,4.5,30,11,1992,2
416,F01847,W1283-TH,W1284,-+,,,1994,,,1982,11,28/11/1993,F,4.5,29,11,1993,3
417,F01848,W1285,W1286,++,,,1993,,,,,29/11/1992,M,6.9,1,12,1992,2
417,F01848,W1285,W1286,++,,,1994,,,,,29/11/1993,F,6,30,11,1993,4
418,F01849,W1287,W1288,++,,,1993,,,1985,7,29/11/1992,,,,,1992,5
418,F01849,W1287,W1288,++,,,1994,,,1985,8,29/11/1993,M,5.4,30,11,1993,2
418,F01849,W1287,W1288,++,,,1995,,,1985,9,30/11/1994,F,3.8,2,12,1994,4
418,F01849,W1287,W1288,++,,,1996,,,1985,10,24/11/1995,M,4.9,27,11,1995,2
418,F01849,W1287,W1288,++,,,1997,,,1985,11,25/11/1996,F,4.1,27,11,1996,2
418,F01849,W1287,W1288,++,,,1999,,,1985,13,28/11/1998,,,,,1998,5
419,F01850,W1289,W1290,++,,,1993,,,1985,7,30/11/1992,M,6.5,3,12,1992,2
420,F01851,W1291,W1292,++,,,1993,,,1984,8,30/11/1992,F,5.1,3,12,1992,2
420,F01851,W1291,W1292,++,,,1994,,,1984,9,03/12/1993,F,5.8,6,12,1993,2
420,F01851,W1291,W1292,++,,,1995,,,1984,10,01/12/1994,,,,,1994,5
420,F01851,W1291,W1292,++,,,1996,,,1984,11,03/12/1995,,,,,1995,5
420,F01851,W1291,W1292,++,,,1997,,,1984,12,02/12/1996,F,4.85,5,12,1996,2
420,F01851,W1291,W1292,++,,,1998,,,1984,13,10/12/1997,M,6.3,13,12,1997,2
420,F01851,W1291,W1292,++,,,1999,,,1984,14,09/12/1998,F,5,12,12,1998,4
420,F01851,W1291,W1292,++,,,2000,,,1984,15,09/12/1999,F,4,13,12,1999,2
420,F01851,W1291,W1292,++,,,2001,,,1984,16,02/12/2000,M,5.6,18,12,2000,3
420,F01851,W1291,W1292,++,,,2002,,,1984,17,12/12/2001,,,,,2001,5
420,F01851,W1291,W1292,++,,,2003,,,1984,18,08/11/2002,,,,,2002,5
420,F01851,W1291,W1292,++,,,2004,,,1984,19,21/11/2003,,,,,2003,5
421,F01852,W1293,W1294,++,,,1993,,,1983,9,30/11/1992,F,5.2,1,12,1992,4
421,F01852,W1293,W1294,++,,,1994,,,1983,10,07/12/1993,F,5.2,7,12,1993,3
422,F01853,W1295,W1296,++,,,1993,,,1976,16,30/11/1992,,,,,1992,5
423,F01854,W1297,W1298,++,,,1992,,,1985,6,01/12/1991,,,,,1991,5
423,F01854,W1297,W1298,++,,,1993,,,1985,7,30/11/1992,F,5.4,4,12,1992,2
424,F01855,W1299,W1300,++,,,1993,,,1985,7,30/11/1992,F,4.35,3,12,1992,2
424,F01855,W1299,W1300,++,,,1994,,,1985,8,07/12/1993,M,5.9,10,12,1993,3
424,F01855,W1299,W1300,++,,,1995,,,1985,9,06/12/1994,M,5.6,9,12,1994,2
424,F01855,W1299,W1300,++,,,1996,,,1985,10,06/12/1995,M,4.8,8,12,1995,4
424,F01855,W1299,W1300,++,,,1997,,,1985,11,29/11/1996,M,5.6,30,11,1996,2
424,F01855,W1299,W1300,++,,,1998,,,1985,12,13/12/1997,M,5.2,14,12,1997,3
425,F01989,W1587,W1588,++,,,1993,,,1987,5,22/12/1992,,,,,1992,5
426,F01994,W1594,W1595,++,,,1993,,,1989,3,22/12/1992,F,3.65,25,12,1992,3
427,F01990,W1596,W1597,++,,,1993,,,1985,7,23/12/1992,,,,,1992,5
428,F01236,W2421,W2422,++,,,1992,,,,,,,,,,1991,4
428,F01236,W2421,W2422,++,,,1993,,,,,06/12/1992,M,5.5,8,12,1992,2
428,F01236,W2421,W2422-TH,+-,,,1994,,,,,04/12/1993,F,5.3,6,12,1993,3
428,F01236,W2421,W2422-TH,+-,,,1995,,,,,07/12/1994,M,5.1,10,12,1994,2
428,F01236,W2421,W2422-TH,+-,,,1996,,,,,03/12/1995,M,5.6,5,12,1995,2
428,F01236,W2421,W2422-TH,+-,,,1997,,,,,29/11/1996,F,4.5,1,12,1996,2
428,F01236,W2421,W2422-TH,+-,,,1998,,,,,04/12/1997,M,4.8,6,12,1997,2
428,F01236,W2421,W2422-TH,+-,,,1999,,,,,05/12/1998,M,4.7,7,12,1998,4
428,F01236,W2421,W2422-TH,+-,,,2000,,,,,12/12/1999,F,4.8,13,12,1999,2
429,F01238,W2425,W2426,++,,,1992,,,1982,9,06/12/1991,,,6,12,1991,4
429,F01238,W2425,W2426,++,,,1993,,,1982,10,06/12/1992,F,5.35,6,12,1992,2
429,F01238,W2425,W2426,++,,,1994,,,1982,11,30/11/1993,M,5.8,1,12,1993,2
430,F01240,W2429,W2430,++,,,1992,,,1986,5,07/12/1991,F,5.5,7,12,1991,4
430,F01240,W2429,W2430,++,,,1993,,,1986,6,30/11/1992,M,5.55,30,11,1992,4
430,F01240,W2429,W2430,++,,,1994,,,1986,7,06/12/1993,F,6,7,12,1993,2
430,F01240,W2429,W2430,++,,,1995,,,1986,8,26/12/1994,,,,,1994,5
430,F01240,W2429,W2430,++,,,1996,,,1986,9,06/12/1995,M,5.3,8,12,1995,2
430,F01240,W2429,W2430,++,,,1997,,,1986,10,28/11/1996,M,5.6,29,11,1996,4
430,F01240,W2429,W2430,++,,,1998,,,1986,11,02/12/1997,F,4.4,3,12,1997,4
430,F01240,W2429,W2430,++,,,1999,,,1986,12,01/12/1998,M,4.54,3,12,1998,4
430,F01240,W2429,W2430,++,,,2000,,,1986,13,30/11/1999,F,4.95,1,12,1999,2
430,F01240,W2429,W2430,++,,,2001,,,1986,14,22/12/2000,,,,,2000,5
430,F01240,W2429-TH,W2430,-+,,,2002,,,1986,15,05/12/2001,M,6.1,7,12,2001,2
431,F01242,W2433,W2434,++,,,1992,,,,,,,,,,1991,4
431,F01242,W2433,W2434,++,,,1994,,,,,04/12/1993,M,4.8,4,12,1993,4
431,F01242,W2433,W2434,++,,,1995,,,,,29/11/1994,M,5,30,11,1994,2
431,F01242,W2433,W2434,++,,,1997,,,,,28/11/1996,F,4.5,30,11,1996,2
431,F01242,W2433,W2434,++,,,1998,,,,,28/11/1997,F,4.1,29,11,1997,3
432,F01325,W2525,W2526,++,,,1992,,,1987,4,28/12/1991,,,,,1991,8
432,F01325,W2525,W2526,++,,,1995,,,1987,7,02/12/1994,M,,2,12,1994,8
432,F01325,W2525,W2526,++,,,1997,,,1987,9,20/12/1996,F,,,,1996,7
432,F01325,W2525,W2526-TH,+-,,,1999,,,1987,11,07/12/1998,F,5.4,7,12,1998,2
432,F01325,W2525,W2526-TH,+-,,,2000,,,1987,12,01/12/1999,F,5,2,12,1999,4
